"DATE","interval_vector_char","interval_edge_diff","GPSDistanceMeter","ESU_start","ESU_end","nb_pings_by_interval","Time_start","Time_end","Lat_start","Lat_end","Lon_start","Lon_end","Depth_start","Depth_end","Depth_std","Rugosity","Sloap","Time_mean","Lat_mean","Lon_mean","Depth_mean","SaFish_70","SaFish_200","SaNoFish_70","SaNoFish_200","FAROFA"
"2019-04-20","1468500-1469000",0.126671889796853,1468999.87332811,779936,781319,1376,737535.525432056,737535.527794777,-3.79061100863521,-3.79396447306641,-32.4329179518686,-32.4331978057868,63.917,60.799,0.847748925081546,0.62116069502854,-0.0062420751858103,737535.526610302,-3.79223528393252,-32.4330198834422,62.0327536236063,11.8003,5.838618,506.398,76.52042,3
"2019-04-20","1469000-1469500",0.108844322850928,1469499.89115568,781320,782723,1404,737535.527796483,737535.530212457,-3.7939661493932,-3.79750658130488,-32.4331976622485,-32.4338314296592,60.799,58.423,0.722776591396048,0.616296911418784,-0.0047536110952183,737535.529003708,-3.7957212770934,-32.433486830802,60.0198808703818,19.38203,13.65731,698.0132,101.2786,3
"2019-04-20","1469500-1470000",0.162005796795711,1469999.8379942,782724,784105,1382,737535.530214163,737535.532569359,-3.79750700386731,-3.80106412234251,-32.4338341301068,-32.434225670047,58.46,55.9540167886364,0.737743317419997,0.618986624627757,-0.00501554531439432,737535.531396086,-3.79928256364148,-32.4340893672215,57.5505776935324,141.6888,74.5871,1428.364,153.6503,3
"2019-04-20","1470000-1470500",0.472122634295374,1470499.52787737,784106,785427,1322,737535.532571053,737535.534816736,-3.80106692077508,-3.80454325367091,-32.4342262297335,-32.4345354196233,56.0103307295455,53.783,0.857416407065325,0.624460325251211,-0.00446026157967806,737535.533696998,-3.80281721454094,-32.4343842437754,54.6723053226052,18.09419,13.6583,1197.213,147.6493,3
"2019-04-20","1470500-1471000",0.273494795430452,1470999.7265052,785428,786792,1365,737535.534822155,737535.537159818,-3.80455401447988,-3.80816424203858,-32.4345430074864,-32.4349553500003,53.82,52.372,0.504693982398324,0.619807937581745,-0.00290335156066306,737535.535993395,-3.8063633769579,-32.4346489275022,52.979592370469,21.70275,4.760263,510.5012,93.80225,3
"2019-04-20","1471000-1471500",0.0204288808163255,1471499.97957112,786793,788168,1376,737535.537161501,737535.539509469,-3.80816686054784,-3.81185060155402,-32.4349559318913,-32.4353416799636,52.446,53.82,0.39979792083735,0.61785912028209,0.00274825011710443,737535.538330867,-3.80998803989662,-32.4351673019274,53.3940148671801,213.4071,68.62344,488.3345,93.39344,3
"2019-04-20","1471500-1472000",0.269371589878574,1471999.73062841,788169,789576,1408,737535.539511186,737535.541933481,-3.81185287675525,-3.81573681446555,-32.4353419643638,-32.4352880081642,53.894,52.966,0.397276263931535,0.614868915978724,-0.00185787340265632,737535.540721903,-3.81377985657216,-32.4353579288847,53.7985422233262,7.307648,6.29404,517.3167,84.20827,3
"2019-04-20","1472000-1472500",0.112901784013957,1472499.88709822,789577,790920,1344,737535.541935188,737535.544233193,-3.81573991389481,-3.81932124242095,-32.4352880081642,-32.4359884341066,53.04,54.228,0.515598693780652,0.62159881207147,0.00237689636127797,737535.543086556,-3.81758215090009,-32.4355096490401,53.3850431547619,0.2450453,0.2168428,287.3761,56.06966,3
"2019-04-20","1472500-1473000",0.279754197690636,1472999.7202458,790921,792509,1589,737535.544234876,737535.54689094,-3.81932371545747,-3.82289893368721,-32.4359891614703,-32.4366828828516,54.228,46.396,2.48357624870297,0.597877652136442,-0.0156782282827029,737535.545586296,-3.82113988318619,-32.4363439234023,51.5116230333542,0.4326568,0.1241948,132.4186,33.46835,3
"2019-04-20","1473000-1473500",0.116789385676384,1473499.88321061,792510,794380,1871,737535.546892263,737535.54935394,-3.82289897495872,-3.82631066319663,-32.4366867176199,-32.4372951336547,46.284,42.387,1.17773873979091,0.576187868545283,-0.00779810171663337,737535.548125112,-3.82461835777716,-32.43700474224,43.7118219214009,0.7089732,0.6016932,82.54575,20.3479,3
"2019-04-20","1473500-1474000",0.00929114874452353,1473999.99070885,794381,796231,1851,737535.549355542,737535.551819742,-3.82631197361424,-3.82950785348418,-32.4372952878215,-32.4376809002695,42.312,38.972,0.954794610945595,0.577672348210622,-0.00668052613640612,737535.550590499,-3.82794332960592,-32.437337326187,40.6606078488992,1.492677,0.644861,103.9376,24.00269,3
"2019-04-20","1474000-1474500",2.82453838735819e-05,1474499.99997175,796232,798415,2184,737535.551821088,737535.554068149,-3.82950916160061,-3.83262723735811,-32.4376802861498,-32.4377689977501,38.897,34.22,1.40285791196555,0.550023855689136,-0.00935683586968451,737535.552968666,-3.8311056789815,-32.4376771669993,36.7955992103904,1.07332,0.3837928,101.9499,26.03908,3
"2019-04-20","1474500-1475000",0.0334247569553554,1474999.96657524,798416,800782,2367,737535.554069206,737535.556484362,-3.83262842818785,-3.83608902184893,-32.4377687229432,-32.4380924716862,34.257,31.807,0.785096208958603,0.527685025470489,-0.00490166095422047,737535.555284959,-3.83437598786378,-32.4377796817309,32.795325388643,0.09676684,0.0680703,91.32004,24.20696,3
"2019-04-20","1475000-1475500",0.00908980867825449,1475499.99091019,800783,803154,2372,737535.556485337,737535.558886562,-3.83609094643172,-3.83875641390565,-32.4380888565738,-32.4362802509119,31.844,27.798,1.13464392437382,0.527494179774368,-0.00809897771437756,737535.557680006,-3.83754649550736,-32.4374728382685,30.4678556926747,30.2034,12.38667,52.67302,14.72275,3
"2019-04-20","1475500-1476000",0.0996530030388385,1475999.900347,803155,805490,2336,737535.558887596,737535.561267145,-3.83875784729249,-3.84105158583047,-32.4362794446318,-32.4339570290333,27.798,19.669,2.56985067690094,0.531217614951556,-0.0162668992882396,737535.560075717,-3.84002560623456,-32.4351486105875,24.1761411018019,3.859556,1.963164,74.6717,21.34065,3
"2019-04-20","1476000-1476500",0.120365667622536,1476499.87963433,805491,807774,2284,737535.561268096,737535.563619412,-3.84105118462,-3.84315789194058,-32.4339558254019,-32.4313612870941,19.669,9.646,3.84036928136965,0.535651514856727,-0.0200524834706609,737535.562440526,-3.84217807747793,-32.4327566929977,15.229315050559,80.35471,37.03835,65.59262,13.83496,3
"2019-04-20","1476500-1477000",0.227526424918324,1476999.77247358,807775,809909,2135,737535.563620434,737535.565950389,-3.84315849446532,-3.8417218840861,-32.4313597807822,-32.4322818010131,9.72,15.994,2.56530423085335,0.550073032035429,0.0125552169799348,737535.564738736,-3.84284690810463,-32.4311518256823,10.2717678556557,2.04958,1.035012,19.3292,5.234666,3
"2019-04-20","1477000-1477500",0.352257458493114,1477499.64774254,809910,812142,2233,737535.565951375,737535.568196959,-3.84172086686167,-3.83957360391508,-32.4322840602245,-32.4351667437696,15.994,24.866,2.26769863777256,0.54165921731053,0.0177582075355024,737535.567081298,-3.84068562571952,-32.4337741720016,20.8790002332194,2.332277,0.7738541,84.56716,21.29004,3
